Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Ireland,IRL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,35.08921912,35.43114756,36.21386626,37.04447204,37.56855316,38.17227102,38.92229703,39.39988376,39.95143244,40.50113079,40.95424093,41.24882552,41.81958139,41.96733771,41.93004357,42.24081884,42.41928963,43.01361628,43.46756191,44.30672823,44.78249559,45.08943862,45.21282623,45.41875508,45.32518273,45.21960139,45.542254,45.71499058,45.87196177,45.91267725,45.87327895,46.33222186,46.67532717,46.24840087,46.82619267,46.87456136
"Iran, Islamic Rep.",IRN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,9.845537521,10.1389734,10.39752766,10.66859127,10.98317985,11.35797358,11.76818388,12.58426165,13.44499517,14.33860552,15.2583362,16.2015652,17.15268089,18.07500946,18.96959578,19.86527893,19.47826586,18.70201511,17.08974495,17.86767487,17.56203703,16.44198872,17.52261269,15.94207427,15.62583931,16.84040268,18.43191879,19.30949377,19.23015568,18.80395731,16.3455888,15.71446967,16.37407845,16.78699686,16.91407793,16.88591205
Iraq,IRQ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,10.48129427,10.5309977,10.67821858,10.69768776,10.70918893,10.7479862,10.76610871,10.84818246,11.20673149,11.57574284,11.95660639,12.35060813,12.75740517,13.18613133,13.63988182,14.11108477,14.60453739,15.1203833,15.07651025,15.00929928,14.93627012,14.8652912,14.79576772,15.52203063,16.27206802,16.74943133,17.25001717,13.73966808,14.07861332,14.48197995,13.67075349,13.90192663,13.62103101,13.2302378,13.34855773,13.26238
Iceland,ISL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.62721229,45.63698402,45.95756223,46.39822298,46.57455736,46.56873321,46.43179587,46.23529102,46.49908633,46.93555155,47.42689084,46.89830966,47.02521879,46.90881079,46.33648008,46.76704695,46.12123296,45.34713288,45.4550666,46.5290339,47.099007,47.22701096,47.60162838,47.50543989,47.35849915,47.42834843,46.89624011,46.56570127,46.123623,46.01495746,45.91935948,45.95634161,46.25671328,45.98031538,45.65438538,45.60661141
Israel,ISR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.08692615,40.41596164,41.25946997,41.2812506,42.09867721,42.71089605,43.08604418,43.31187039,43.64190183,44.36667637,44.78215244,45.00919364,45.20239969,45.69755735,45.72743929,45.90522138,45.88772712,45.88751747,45.86795341,46.55923826,46.52816623,46.39727838,46.52534464,46.49367089,46.86522616,46.87262398,47.02209531,46.9943384,47.44728697,47.53611792,47.71130973,47.97673382,47.99825925,47.90977601,48.22530671,48.2615496
Italy,ITA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,36.2803891,36.62405436,36.25531614,36.07871446,36.44757118,36.79412148,37.15243568,37.35926722,37.70048475,38.27456089,38.5260728,38.98456563,39.1873202,39.37807202,40.0611185,40.12019093,40.29120315,40.32324254,40.81989997,40.89339132,41.08224002,41.3926594,41.97433942,42.16741365,42.38864844,42.0693158,42.25811739,42.42634151,42.46247233,42.5906139,42.27395939,42.45677894,42.5871899,42.72945179,42.58476572,42.56118772
Jamaica,JAM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.41174991,46.26323531,46.12137222,45.98316185,45.83450245,45.67535571,45.50807052,45.33226392,45.1464473,44.87204271,44.56805865,44.26946639,44.16773402,44.07184186,44.09825745,44.07100642,44.04865398,44.03302654,44.02320303,43.99493304,44.02728184,44.03053053,44.39542939,44.33486024,44.25368987,45.39979103,45.11536713,45.33242895,45.23871596,45.40281182,45.13834393,45.19045875,45.70394256,46.16639263,46.09666031,46.11148211
Jordan,JOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,13.66449171,13.24867078,13.49350453,13.4257765,13.40994981,13.49113657,13.49568317,13.59438642,13.72070774,13.87838891,14.07500086,13.67571747,14.60787787,13.72766361,13.92518574,14.11406364,14.60993908,17.19684459,16.83717712,17.38525906,17.52471367,17.72609847,17.51048147,16.68819071,16.02059662,17.10560849,18.34441441,19.63170915,17.80770441,16.63836234,17.91888715,17.2954701,17.32886421,19.0928508,19.27648768,19.32019034
Japan,JPN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.33604434,40.52626587,40.43765874,40.23437325,40.24180125,40.20859313,40.21515919,40.38873872,40.41701255,40.30121584,40.30619842,40.50095514,40.52683592,40.60867628,40.87025034,41.00153653,41.12424021,41.15523811,41.31924116,41.61055075,41.74783344,41.77765992,41.89756736,42.35610622,42.59812589,42.76089463,43.09756677,43.47391537,43.88673363,44.21361939,44.13684383,44.37729913,44.65447798,44.93266231,45.27141094,45.43275465
Kazakhstan,KAZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,49.00397434,48.9811791,49.00244772,49.07939547,49.24842431,49.42675088,49.52724408,49.6349524,49.78890198,49.86380672,49.81860629,49.7641508,49.74488675,49.84808917,49.70935148,49.79463878,49.88755765,49.97026668,50.01760735,49.85425917,49.84498845,49.85508864,49.82308274,49.79412333,49.72401982,49.5963619,49.45826853,49.36540007,49.13805224,48.76399848,48.28447339,48.37285113,48.27816476,48.32306804,48.35802827,48.29967638
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.73137699,48.79102075,48.85505439,48.92840679,49.00292579,49.06993934,49.12290113,49.17349174,49.22680116,49.29607127,49.20673764,49.11993716,49.04011452,48.96538348,48.89341415,48.82815666,48.76982958,48.71962849,48.67717431,48.637532,48.60246622,48.57261374,48.54914932,48.52757404,48.50941209,48.49472617,48.47993322,47.99770235,47.45692113,46.85062812,46.88562875,47.01915875,47.1287377,47.25095612,47.34073592,47.39181776
Kyrgyz Republic,KGZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.21514184,43.69807322,44.56986968,45.62419076,47.10051397,47.50843355,47.12373261,46.57606615,46.50268253,46.35534842,46.04683244,45.66951558,45.6055992,45.12362475,44.6517316,44.5850113,44.21821031,43.43884509,42.65809493,42.34699921,42.38113928,42.21186587,41.60063714,40.00091087,41.00335482,40.62772681,39.75314018,38.13747046,38.56391158,38.38127574,39.34697439,38.36390025,39.36337181,39.34448281,39.64035758,39.59937
Cambodia,KHM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,52.8252336,52.45763588,52.1497202,51.94710601,52.59167023,52.83184798,53.05626668,53.2438517,53.21316856,52.89864473,52.2008957,51.50084361,50.81548115,50.15382216,49.72546354,49.31674479,48.93523586,48.56425514,48.02531207,49.58317104,50.31827118,50.18430897,49.40279043,48.47771275,48.38360886,48.13143086,48.44381371,48.94758032,48.92453092,48.88392261,48.82016836,48.22837214,48.70954976,48.68725611,48.67798371,48.65678206
Kiribati,KIR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.52034784,39.01875318,38.80045987,38.74164439,38.87307133,39.0829944,39.3421827,39.81811299,38.78684278,39.25452029,40.23880408,40.53935277,40.52677273,40.15818503,40.64433361,40.84961174,41.0589557,41.00424796,41.09473624,40.84677784,40.92938974,40.95438304,41.08149809,41.26972984,41.60528583,41.92677803,42.08348546,42.31406745,42.55785086,42.85580391,42.87666964,43.13308258,43.37643104,43.82274809,44.29708386,44.35858731
Kuwait,KWT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,25.79910437,26.35827598,26.47077489,26.32162175,25.68852059,25.14076722,25.2185425,25.38474479,25.54498981,25.69396396,25.82366151,25.92990208,26.01078181,26.06803403,25.88851944,26.00091706,26.47985171,27.02997381,27.55213435,28.05700733,28.55403325,28.66423997,28.45000932,28.23983208,27.82292974,27.18056199,26.33297839,25.49996767,24.67615863,24.53399157,25.05003959,25.0651179,24.41265983,23.80864386,23.5914526,23.63475135
Latin America & Caribbean (excluding high income),LAC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,35.09791532,35.18093103,35.60152971,36.0789254,36.57899898,37.18123412,37.3333633,37.77807221,38.07942893,38.33944665,38.58093039,38.97153782,39.34233282,39.63929953,39.97437579,40.23336865,40.38609202,40.5141744,40.53153511,40.86138824,40.76044032,40.63328659,40.7917025,40.81920066,40.75915441,41.00065538,41.20261531,41.40504063,41.63957052,41.93758092,41.35629275,41.7843111,42.0503221,42.12325982,42.13433448,42.16124122
Lao PDR,LAO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.50520909,48.42765556,48.32165523,48.2118178,48.0574494,47.93101742,47.81083045,47.6927515,47.62942318,47.50733216,47.41654342,47.33300475,47.25204052,47.18002551,47.11410191,47.05006157,46.97895607,46.92663506,46.88229144,46.84676008,46.81446846,46.79623508,46.78587159,46.77822302,46.77229149,46.77999609,46.80483027,46.83755134,46.77808548,46.72192894,46.65687025,46.71475402,46.54069018,46.58801196,46.64382901,46.65493672
Lebanon,LBN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,20.70022337,20.78189891,21.32727453,21.66700275,21.92583088,22.13759016,22.50425196,22.54888593,22.6828547,22.680851,22.74226649,22.88725297,23.03102888,23.17556066,23.42651997,23.78383841,24.15676781,24.53821203,24.96371396,25.39092013,25.82179301,26.25371972,26.68741851,27.1235558,27.56204856,28.15069696,28.90814146,29.68955619,30.49813186,31.3373405,28.7185482,27.53596732,26.98872447,26.81361829,,
Liberia,LBR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.299149,46.643625,46.7372321,46.85267805,46.98640889,47.11847256,47.22483064,47.30664711,47.35376045,47.39891259,47.43283338,47.45207216,47.46236728,47.48166213,47.49044509,47.47023194,47.44076992,47.40840447,47.39778938,47.39564272,47.38951066,47.47213288,47.52481937,47.48465656,47.46565852,47.46795182,47.48256102,47.49616545,47.52180325,47.56383983,47.53735391,47.56243867,47.45862303,47.48359546,47.51387271,47.5109834
Libya,LBY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,25.48396987,25.87082513,26.27151723,26.68745608,27.11621057,27.55609526,27.99929923,28.43424754,28.83980031,29.23103492,29.84555282,30.65570693,31.42870187,32.15786277,32.84236263,33.47618344,33.82578233,33.91523752,33.98577085,34.04590759,34.09162285,33.89723587,33.6952682,33.75383244,33.8094589,33.86264615,33.92143672,33.95625434,33.96870872,34.00087991,33.93050609,34.00191416,34.0510679,34.04131804,34.01952861,33.94776855
St. Lucia,LCA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.43359632,39.46256704,39.75830056,40.06988218,40.37721589,40.67102148,40.95887716,41.24234135,41.50184742,41.75048791,42.02704473,42.32379277,42.74629347,43.16831147,43.58702986,44.00512018,44.41200632,44.78764002,45.13527544,45.477853,45.87860904,46.32392145,47.07512115,46.08304291,46.17252153,46.27334049,46.36298052,46.44857239,46.27644626,47.36224851,46.56175734,46.81971202,46.08388774,46.10531112,46.17483907,46.27447898
Latin America & Caribbean,LCN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,35.07758439,35.19386883,35.61118305,36.05266223,36.50995471,37.06666583,37.22935153,37.66007529,37.96429838,38.20536227,38.40993092,38.79783653,39.13214353,39.4071933,39.7361852,40.06393869,40.21468265,40.3504933,40.40474333,40.73780221,40.65726091,40.58584936,40.76698783,40.80460045,40.76625936,40.98426453,41.17039124,41.34435313,41.58529229,41.89069637,41.3296722,41.71736541,41.86579572,41.95835949,42.00816955,42.0309802
Least developed countries: UN classification,LDC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.30247434,40.3755373,40.40549241,40.42144985,40.50948598,40.62197871,40.6812413,40.71306251,40.75627792,40.79568822,40.79636583,40.81083477,40.82111838,40.81739313,40.83770465,40.86431212,40.85726377,41.07405746,41.29344881,41.60158006,41.90858795,41.91006909,41.69031193,41.73870015,41.70993191,41.79056066,41.7706455,41.90443667,41.97723464,41.96963051,41.92304086,42.05418241,42.03332696,42.52144175,42.26983729,42.29998754
Low income,LIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.26471383,44.30861248,44.32106822,44.2438258,44.31492384,44.42661081,44.30467896,44.14857287,44.04292401,44.08504137,44.10396404,44.05667969,43.960519,43.85384818,43.73832719,43.61592588,43.40097529,43.22417852,43.07744321,43.00282643,42.93715146,43.00465444,42.73691823,42.9872029,42.96536456,43.11649479,43.01861072,42.91293979,42.77903587,42.66191394,42.56496403,42.55716431,42.08455103,43.34338342,43.15970357,43.11300574
Liechtenstein,LIE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,36.59635759,34.66707492,32.62903793,33.31212588,33.38346959,32.64487829,32.28468068,32.21934148,35.5173943,33.25585077,33.14209349,33.09255531,33.06561389,33.05422359,33.04343708,33.03485813,33.03562393,33.0451096,33.06326549,33.09281981,33.11460682,33.4486595,32.39690765,33.95532077,33.6015228,34.3796532,34.27950917,34.93658895,33.46081136,34.07874473,32.79672033,32.88829498,33.25961644,32.68570811,33.38870766,33.44148771
Lower middle income,LMC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,30.70450772,30.88301529,30.96416179,31.06585892,31.2127522,31.30853646,31.52182078,31.73019161,31.96727182,32.13731487,32.33004651,32.46313636,32.52919133,32.65224334,32.76787755,32.94139718,32.74278413,32.62605506,32.41894935,32.34360464,32.20182957,32.01619543,31.82969557,31.85334503,31.94142262,32.03582957,32.05795083,32.11562796,32.12900471,32.21201435,32.10163156,32.74401379,33.32608755,33.89506866,34.18850383,34.22127093
Low & middle income,LMY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.22341449,38.20966881,38.23700112,38.20586698,38.29955079,38.36697016,38.41482233,38.45580288,38.53869425,38.57568778,38.61853067,38.61390247,38.60516525,38.62959536,38.60485188,38.63975612,38.52244066,38.5056545,38.37563024,38.32594117,38.20395462,38.12430265,38.04110413,38.02295533,38.02504662,38.09841035,38.1307921,38.17867015,38.1978058,38.2623787,38.04061197,38.39495959,38.50692455,38.84414834,38.92909171,38.92232415
Lesotho,LSO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.17761007,47.20760705,47.27191861,47.37074047,47.50425196,47.65909468,47.81941523,47.99847093,48.20195499,48.40750851,48.24553195,48.07616809,47.90016233,47.71800593,47.54016477,47.37155517,47.18314348,47.00727808,46.85337855,46.68791731,46.51364263,46.33528915,46.15171057,45.95543634,45.71309135,45.46338364,45.20314614,44.92901665,44.64862268,44.36616692,44.34192487,44.34546835,43.95136306,43.94256334,43.96766735,43.82966286
Late-demographic dividend,LTE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.57539596,44.51838641,44.48670394,44.48088485,44.48948842,44.51959229,44.52611496,44.51708673,44.54526499,44.59877796,44.63223859,44.62647052,44.63532658,44.60181375,44.55835304,44.54145822,44.46777724,44.3995557,44.3056571,44.27499149,44.17649435,44.19771974,44.19710725,44.21275938,44.24785534,44.290319,44.32450012,44.39852414,44.44886822,44.508718,44.37318573,44.52912074,44.63623225,44.6790873,44.74735477,44.74721197
Lithuania,LTU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.21979536,48.0191277,47.84303782,47.72487099,47.64183508,47.58080731,47.54107355,47.49499574,47.44827168,48.8986987,49.5519911,49.30901725,48.87194466,49.66747884,48.98038074,49.09551981,49.5210801,49.31149288,49.40800032,50.31250514,50.59910336,50.33916876,50.53371546,50.04704227,50.10107746,50.45596509,50.57997661,50.45013829,50.13321085,50.08672192,49.40766014,49.50366127,49.63797041,49.33431534,49.05849471,49.00791058
Luxembourg,LUX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.7662396,35.57095554,37.17483877,36.34843034,37.19200074,36.07192452,36.77840013,37.6395142,37.75953264,39.07618766,39.75957187,40.04496956,40.36620149,40.92546976,41.82575888,42.21510749,42.60936597,43.01246035,43.40670272,43.29764418,43.35403309,43.94689866,44.28463847,44.18903014,44.4336245,45.4034259,45.40049138,45.97240341,46.14278251,45.63850273,46.38175976,46.10764324,46.57810008,46.31186835,46.48940732,46.52949191
Latvia,LVA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.50452257,48.23397125,47.94554129,48.03050469,48.09962145,48.13474142,48.14417166,48.15628216,48.16432861,47.58553103,48.04123372,48.76615327,48.74332543,48.93751106,48.53611239,48.4877711,48.46946247,48.28856432,48.98123336,49.80080186,50.38726744,49.93636799,50.00971485,49.98833061,49.58514889,49.56432777,50.07862272,49.89398214,49.88984349,49.85316325,49.7277773,49.3879843,49.66634366,49.69881695,49.83568046,49.79561407
"Macao SAR, China",MAC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,41.2002363,41.49673447,41.98716177,42.02828283,42.32676234,42.79423456,43.36080769,43.97888213,44.03852318,44.82350143,45.79751518,46.19207625,46.64257956,46.03742121,46.48144419,47.25749313,47.37865625,48.33564905,48.46628988,48.9664302,48.71855864,49.12756156,48.95716592,49.50374407,49.51259401,49.93391642,50.22273569,50.0091855,50.08450124,50.22988848,50.34960177,50.60738599,49.13506613,50.4073348,50.97704181,50.9838119
St. Martin (French part),MAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.51367867,22.93962993,22.84841698,22.84700682,23.49331979,23.20214215,23.8865062,23.80680311,24.22163537,24.33606721,24.50495302,24.95161744,24.6613586,24.91759999,25.16736438,25.40020444,25.62021368,25.84113599,26.06851091,25.92659746,25.79095442,25.56921088,25.15984395,25.56500066,25.74133339,25.6013287,24.92595342,24.58607565,24.15865011,23.72669106,23.12814462,22.75754905,22.02555127,22.16973106,22.40045847,22.35252382
Monaco,MCO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,51.26081488,51.3034227,51.33092564,51.33699171,51.34596715,51.32587514,51.36389005,51.3330363,51.38304941,51.40067095,51.37047244,51.58410732,52.26414676,53.46540961,54.0612577,54.76633174,53.72329969,54.46380165,54.07346441,53.66056724,53.71722732,54.23378224,54.63591008,54.47521308,54.20834452,53.77801962,53.77647165,53.94949746,54.27205586,54.11951124,53.76956939,53.73300262,54.45692741,54.68286627,55.29772461,55.35913787
Madagascar,MDG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.61311486,48.65276419,48.70010622,48.74315227,48.77275674,48.7971375,48.81193708,48.8174339,48.81511531,48.80897044,48.80133191,48.7926998,48.75524297,48.75915914,48.76472028,48.7787799,48.75190484,48.7251956,48.69926455,48.67394549,48.64955218,48.62525859,48.59941077,48.57308797,48.5445921,48.51482076,48.56934269,48.61964543,48.66419946,48.70775982,48.7084446,48.84846231,48.62830239,48.64263246,48.6653025,48.64955391
Maldives,MDV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,18.95097076,20.25330936,21.59572624,22.98967507,24.43340396,25.86032814,27.12921977,28.38197294,29.63974259,30.9055208,32.21314579,32.43801437,32.671135,32.89774329,33.11800658,33.32635469,33.08407949,32.32256191,31.50140705,30.76078703,29.9677212,29.25705152,28.62086135,28.04854694,27.51712241,26.98896223,26.46257734,25.4975154,24.51210682,23.50615801,23.00749467,22.65995345,22.49372771,22.7277677,23.00388095,23.23075793
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,15.54460015,16.35456825,16.60564474,16.72213659,17.06980752,16.55261518,16.84724763,17.1608631,17.3680544,17.79517347,18.13066317,18.32082892,18.19329337,18.62351939,19.01963737,19.42037354,19.66279226,19.92278665,19.65606152,20.15261964,20.33589197,20.26356641,20.40614277,20.36405604,20.56507666,21.00301421,21.08603609,20.81540035,20.21731535,20.35023364,20.04926492,20.24784357,19.78011353,20.16151058,20.13308704,20.1541543
Mexico,MEX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,30.25311332,30.43201017,30.85640379,31.31115071,31.77675664,32.85517992,32.91817845,33.91297595,33.84262454,33.62765412,34.01917472,33.82191207,34.15865223,34.51826089,35.16050071,35.62094321,36.17841237,36.46578253,36.49443967,36.9714625,36.94808773,37.26043965,37.74416163,37.86747211,37.4301595,37.73200624,37.89155694,37.74307311,38.06230112,38.8767489,38.5678234,38.89561819,39.46122587,40.06927934,40.21742235,40.25457652
Marshall Islands,MHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.87879677,37.86065147,37.88641247,37.85465926,37.94762597,38.00932372,38.06483901,38.11652769,38.20878858,38.24275067,38.28450456,38.28024623,38.27362851,38.30316425,38.28129693,38.32313154,38.20828684,38.19835577,38.06518543,38.01311511,37.8826226,37.78598238,37.71697779,37.67161538,37.67506328,37.74187239,37.77943021,37.83386034,37.85776633,37.9296712,37.68580344,38.06860367,38.2189367,38.49586498,38.60317579,38.59305251
North Macedonia,MKD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.62841776,42.56975646,41.97591212,41.43436385,41.15437158,41.00681376,40.74089995,40.30273331,40.14027261,39.90478351,40.24407081,40.27829155,40.39840455,41.0212279,41.15061689,41.28221951,40.30875601,40.65532253,39.94220987,39.81080258,39.47218719,40.46712809,40.24444152,41.01079413,40.5227138,40.33742313,39.63656552,40.00180248,40.35237983,41.77103109,41.59252358,41.11112385,41.36723047,42.26658644,42.61292196,42.67949516
Mali,MLI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.1677338,43.07618572,42.99214868,42.92712153,42.88200681,42.85881465,42.8429986,42.83587456,42.8442336,42.85886458,42.86370889,42.86446752,42.86511138,42.8580877,42.84123492,42.80953441,42.76748109,42.72442303,42.67465906,42.61606209,42.54669503,42.47062013,42.36569018,42.28046763,42.2486486,43.03490553,42.27785055,41.50243003,40.3935132,39.28349453,38.09407164,39.36058543,39.11121603,39.17238825,39.22328889,39.12350658
Malta,MLT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,27.66279731,27.85016287,28.2452246,28.69243908,28.93054905,29.12137311,29.52778076,30.05746785,30.19196981,30.51350377,30.50154058,29.75150011,31.05431907,30.73412932,29.16195502,31.09060712,31.29191369,32.76229994,33.72930776,33.97315945,34.30663497,34.96621065,37.0521876,37.89287768,38.42642989,38.67452316,39.40409802,39.8161825,40.1326995,39.86526883,40.20257847,40.21580709,41.5414445,41.53469758,41.88681742,41.91639429
Myanmar,MMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.03059808,44.11557126,43.80391213,43.63287609,43.41323479,43.22061057,43.05195788,42.91505428,42.77368023,42.47846537,42.12037712,41.84707373,41.57335363,41.27546303,41.00667009,40.75967043,40.54315977,40.36509817,40.20079308,40.04913943,39.94964072,39.90496806,39.8473812,39.78711807,39.73891852,39.70704734,39.2968781,38.8817447,39.31029835,38.72864772,37.65048858,37.66949814,37.69555489,37.71208699,37.6844137,37.70841911
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,15.11914781,15.99061854,16.23158591,16.33663799,16.68491096,16.09103275,16.39301215,16.71898942,16.92599115,17.3593874,17.74285618,17.96781785,17.84652774,18.31677834,18.76543032,19.21340605,19.496861,19.83370307,19.57663235,20.14011291,20.30558103,20.23351063,20.41474373,20.43286873,20.67228925,21.18768419,21.27337441,21.00115762,20.17262814,20.18510814,19.57997098,19.68099453,19.09677065,19.58339245,19.5738313,19.57104489
Montenegro,MNE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.59864738,44.52977785,44.51944436,44.53389686,44.56937011,44.63393611,44.72276913,44.83967677,45.00453544,45.09191263,45.28173882,45.45280041,45.59562387,45.70401331,45.71693535,45.64639,45.6399081,45.6352142,45.6462264,45.39410455,45.29498977,45.25385221,45.46511768,45.54723046,45.77419367,46.26255267,45.52969903,45.23852962,44.69192096,45.22059878,45.31339828,45.40190958,46.07721841,46.60098786,46.53328131,46.56878511
Mongolia,MNG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.83794978,45.83944824,45.88862833,45.96849627,46.05351308,46.14595892,46.22123369,46.29804354,46.36739332,46.433423,46.43065714,46.38294647,46.35357225,46.35096015,46.39711144,46.42802599,46.48666257,46.5829138,46.5023906,46.42523014,45.98846943,45.83230518,45.90701759,45.95042889,45.75864847,45.64521578,45.45308679,45.35418262,44.00875997,44.8046945,44.83744026,44.11746708,44.34552891,43.86663825,43.95406949,43.87158632
Northern Mariana Islands,MNP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,54.94744004,54.89297705,54.85134783,54.81862011,54.78921796,54.76132073,54.72637578,54.73641848,54.64841241,54.57814699,54.53107685,54.48388266,54.43658738,54.38150348,54.34785068,54.29275719,54.21647619,54.12770025,54.03109003,53.92027306,53.7951241,53.62915621,53.42708342,53.20939428,52.97560365,52.72701062,52.63111234,52.52429922,52.42081501,52.32963616,52.20717852,52.14333349,51.87601406,51.87606674,51.78454419,51.67641518
Mauritania,MRT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,27.59357166,27.92922497,28.25784462,28.58980061,28.93379229,29.28752133,29.65047555,30.01506996,30.38103694,30.75331081,31.12686368,31.22614309,31.40730944,31.57376537,31.73469585,31.88667145,32.02860264,32.15538599,32.25801954,32.35905395,32.48778284,32.6408812,32.81484447,33.00257234,33.12329874,33.23751989,33.34124801,33.43716184,33.46886598,33.5153474,33.40171873,33.50072284,33.24825397,33.4070668,33.44089147,33.42346383
Mauritius,MUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,31.09359535,31.25198001,31.43172696,31.61736572,31.81812494,32.03733527,32.15083765,32.26482505,32.37518642,32.47640533,32.57157261,31.21787444,32.23798855,33.7468489,33.5772733,34.57001663,34.97902399,34.65098231,35.43343807,35.79412625,36.67604264,36.47243011,36.66900453,37.63204524,37.65216821,38.34455744,37.95203048,38.02617804,38.29426014,38.64716398,38.4691266,38.33846308,38.08939908,40.29387162,40.43942735,40.59796638
